frame.number,frame.time,frame.time_delta,frame.len,mac-lte.rnti,mac-lte.direction
386,Aug 13 2019 20:03:28.360919000 MST,0.001040000,1707,70,0
387,Aug 13 2019 20:03:28.361979000 MST,0.001060000,1707,70,0
388,Aug 13 2019 20:03:28.362925000 MST,0.000946000,1707,70,0
389,Aug 13 2019 20:03:28.363957000 MST,0.001032000,1707,70,0
390,Aug 13 2019 20:03:28.364840000 MST,0.000883000,1707,70,0
391,Aug 13 2019 20:03:28.365899000 MST,0.001059000,1707,70,0
392,Aug 13 2019 20:03:28.366996000 MST,0.001097000,1707,70,0
393,Aug 13 2019 20:03:28.367033000 MST,0.000037000,72,70,1
394,Aug 13 2019 20:03:28.367802000 MST,0.000769000,1707,70,0
395,Aug 13 2019 20:03:28.368904000 MST,0.001102000,1707,70,0
396,Aug 13 2019 20:03:28.369994000 MST,0.001090000,1542,70,0
397,Aug 13 2019 20:03:28.370897000 MST,0.000903000,1707,70,0
398,Aug 13 2019 20:03:28.371937000 MST,0.001040000,1707,70,0
399,Aug 13 2019 20:03:28.373012000 MST,0.001075000,1707,70,0
400,Aug 13 2019 20:03:28.373893000 MST,0.000881000,1707,70,0
401,Aug 13 2019 20:03:28.374949000 MST,0.001056000,1707,70,0
402,Aug 13 2019 20:03:28.375833000 MST,0.000884000,1707,70,0
403,Aug 13 2019 20:03:28.376904000 MST,0.001071000,1707,70,0
404,Aug 13 2019 20:03:28.377949000 MST,0.001045000,1707,70,0
405,Aug 13 2019 20:03:28.378886000 MST,0.000937000,1707,70,0
406,Aug 13 2019 20:03:28.379920000 MST,0.001034000,1707,70,0
407,Aug 13 2019 20:03:28.381018000 MST,0.001098000,1707,70,0
408,Aug 13 2019 20:03:28.381855000 MST,0.000837000,1707,70,0
409,Aug 13 2019 20:03:28.382942000 MST,0.001087000,1707,70,0
410,Aug 13 2019 20:03:28.410851000 MST,0.027909000,72,70,1
411,Aug 13 2019 20:03:28.411734000 MST,0.000883000,72,70,1
412,Aug 13 2019 20:03:28.412799000 MST,0.001065000,72,70,1
413,Aug 13 2019 20:03:28.413846000 MST,0.001047000,72,70,1
414,Aug 13 2019 20:03:28.414751000 MST,0.000905000,72,70,1
415,Aug 13 2019 20:03:28.415796000 MST,0.001045000,128,70,1
416,Aug 13 2019 20:03:28.416866000 MST,0.001070000,72,70,1
417,Aug 13 2019 20:03:28.417754000 MST,0.000888000,72,70,1
418,Aug 13 2019 20:03:28.418832000 MST,0.001078000,72,70,1
419,Aug 13 2019 20:03:28.419762000 MST,0.000930000,128,70,1
420,Aug 13 2019 20:03:28.420816000 MST,0.001054000,72,70,1
421,Aug 13 2019 20:03:28.421875000 MST,0.001059000,72,70,1
422,Aug 13 2019 20:03:28.422763000 MST,0.000888000,128,70,1
423,Aug 13 2019 20:03:28.423826000 MST,0.001063000,72,70,1
424,Aug 13 2019 20:03:28.424887000 MST,0.001061000,72,70,1
425,Aug 13 2019 20:03:28.425775000 MST,0.000888000,128,70,1
426,Aug 13 2019 20:03:28.427904000 MST,0.002129000,72,70,1
427,Aug 13 2019 20:03:28.429877000 MST,0.001973000,72,70,1
428,Aug 13 2019 20:03:28.430757000 MST,0.000880000,72,70,1
429,Aug 13 2019 20:03:28.432880000 MST,0.002123000,72,70,1
430,Aug 13 2019 20:03:28.433747000 MST,0.000867000,72,70,1
431,Aug 13 2019 20:03:28.435927000 MST,0.002180000,72,70,1
432,Aug 13 2019 20:03:28.436758000 MST,0.000831000,72,70,1
433,Aug 13 2019 20:03:28.437874000 MST,0.001116000,548,70,0
434,Aug 13 2019 20:03:28.438905000 MST,0.001031000,72,70,1
435,Aug 13 2019 20:03:28.445791000 MST,0.006886000,72,70,1
436,Aug 13 2019 20:03:28.447008000 MST,0.001217000,1707,70,0
437,Aug 13 2019 20:03:28.447891000 MST,0.000883000,1707,70,0
438,Aug 13 2019 20:03:28.448937000 MST,0.001046000,1707,70,0
439,Aug 13 2019 20:03:28.449993000 MST,0.001056000,1542,70,0
440,Aug 13 2019 20:03:28.450951000 MST,0.000958000,1707,70,0
441,Aug 13 2019 20:03:28.451940000 MST,0.000989000,1707,70,0
442,Aug 13 2019 20:03:28.452865000 MST,0.000925000,1707,70,0
443,Aug 13 2019 20:03:28.453879000 MST,0.001014000,1707,70,0
444,Aug 13 2019 20:03:28.454991000 MST,0.001112000,1707,70,0
445,Aug 13 2019 20:03:28.455874000 MST,0.000883000,1707,70,0
446,Aug 13 2019 20:03:28.456934000 MST,0.001060000,1707,70,0
447,Aug 13 2019 20:03:28.457998000 MST,0.001064000,1707,70,0
448,Aug 13 2019 20:03:28.458930000 MST,0.000932000,1707,70,0
449,Aug 13 2019 20:03:28.459947000 MST,0.001017000,1707,70,0
450,Aug 13 2019 20:03:28.460977000 MST,0.001030000,1707,70,0
451,Aug 13 2019 20:03:28.461835000 MST,0.000858000,1707,70,0
452,Aug 13 2019 20:03:28.462913000 MST,0.001078000,1707,70,0
453,Aug 13 2019 20:03:28.463807000 MST,0.000894000,1707,70,0
454,Aug 13 2019 20:03:28.464907000 MST,0.001100000,1707,70,0
455,Aug 13 2019 20:03:28.465958000 MST,0.001051000,1707,70,0
456,Aug 13 2019 20:03:28.466856000 MST,0.000898000,1707,70,0
457,Aug 13 2019 20:03:28.467918000 MST,0.001062000,1707,70,0
458,Aug 13 2019 20:03:28.469057000 MST,0.001139000,1707,70,0
459,Aug 13 2019 20:03:28.470004000 MST,0.000947000,1542,70,0
460,Aug 13 2019 20:03:28.471014000 MST,0.001010000,1707,70,0
461,Aug 13 2019 20:03:28.472055000 MST,0.001041000,1707,70,0
462,Aug 13 2019 20:03:28.472903000 MST,0.000848000,1707,70,0
463,Aug 13 2019 20:03:28.473968000 MST,0.001065000,1707,70,0
464,Aug 13 2019 20:03:28.474867000 MST,0.000899000,1707,70,0
465,Aug 13 2019 20:03:28.475903000 MST,0.001036000,1707,70,0
466,Aug 13 2019 20:03:28.476971000 MST,0.001068000,1707,70,0
467,Aug 13 2019 20:03:28.477853000 MST,0.000882000,1707,70,0
468,Aug 13 2019 20:03:28.478919000 MST,0.001066000,1707,70,0
469,Aug 13 2019 20:03:28.479984000 MST,0.001065000,1707,70,0
470,Aug 13 2019 20:03:28.480878000 MST,0.000894000,1707,70,0
471,Aug 13 2019 20:03:28.481947000 MST,0.001069000,1707,70,0
472,Aug 13 2019 20:03:28.483097000 MST,0.001150000,1707,70,0
473,Aug 13 2019 20:03:28.483926000 MST,0.000829000,1707,70,0
474,Aug 13 2019 20:03:28.484983000 MST,0.001057000,1707,70,0
475,Aug 13 2019 20:03:28.485902000 MST,0.000919000,1707,70,0
476,Aug 13 2019 20:03:28.486950000 MST,0.001048000,1707,70,0
477,Aug 13 2019 20:03:28.488000000 MST,0.001050000,1707,70,0
478,Aug 13 2019 20:03:28.488885000 MST,0.000885000,1707,70,0
479,Aug 13 2019 20:03:28.489932000 MST,0.001047000,1542,70,0
480,Aug 13 2019 20:03:28.491004000 MST,0.001072000,1707,70,0
481,Aug 13 2019 20:03:28.491889000 MST,0.000885000,1707,70,0
482,Aug 13 2019 20:03:28.492951000 MST,0.001062000,1707,70,0
483,Aug 13 2019 20:03:28.493840000 MST,0.000889000,1707,70,0
484,Aug 13 2019 20:03:28.494892000 MST,0.001052000,1707,70,0
485,Aug 13 2019 20:03:28.495978000 MST,0.001086000,1707,70,0
486,Aug 13 2019 20:03:28.496863000 MST,0.000885000,1707,70,0
487,Aug 13 2019 20:03:28.497938000 MST,0.001075000,1707,70,0
488,Aug 13 2019 20:03:28.499035000 MST,0.001097000,1707,70,0
489,Aug 13 2019 20:03:28.499887000 MST,0.000852000,1707,70,0
490,Aug 13 2019 20:03:28.500971000 MST,0.001084000,1707,70,0
491,Aug 13 2019 20:03:28.502053000 MST,0.001082000,1707,70,0
492,Aug 13 2019 20:03:28.502889000 MST,0.000836000,1707,70,0
493,Aug 13 2019 20:03:28.503958000 MST,0.001069000,1707,70,0
494,Aug 13 2019 20:03:28.504840000 MST,0.000882000,1707,70,0
495,Aug 13 2019 20:03:28.505904000 MST,0.001064000,1707,70,0
496,Aug 13 2019 20:03:28.506957000 MST,0.001053000,1707,70,0
497,Aug 13 2019 20:03:28.507855000 MST,0.000898000,1707,70,0
498,Aug 13 2019 20:03:28.508990000 MST,0.001135000,1707,70,0
499,Aug 13 2019 20:03:28.510019000 MST,0.001029000,1542,70,0
500,Aug 13 2019 20:03:28.510863000 MST,0.000844000,1707,70,0
501,Aug 13 2019 20:03:28.511943000 MST,0.001080000,1707,70,0
502,Aug 13 2019 20:03:28.511987000 MST,0.000044000,72,70,1
503,Aug 13 2019 20:03:28.513016000 MST,0.001029000,1707,70,0
504,Aug 13 2019 20:03:28.513065000 MST,0.000049000,72,70,1
505,Aug 13 2019 20:03:28.513907000 MST,0.000842000,1707,70,0
506,Aug 13 2019 20:03:28.514946000 MST,0.001039000,1707,70,0
507,Aug 13 2019 20:03:28.514976000 MST,0.000030000,72,70,1
508,Aug 13 2019 20:03:28.515757000 MST,0.000781000,72,70,1
509,Aug 13 2019 20:03:28.517915000 MST,0.002158000,72,70,1
510,Aug 13 2019 20:03:28.519859000 MST,0.001944000,72,70,1
511,Aug 13 2019 20:03:28.521731000 MST,0.001872000,72,70,1
512,Aug 13 2019 20:03:28.522916000 MST,0.001185000,72,70,1
513,Aug 13 2019 20:03:28.524759000 MST,0.001843000,72,70,1
514,Aug 13 2019 20:03:28.525890000 MST,0.001131000,72,70,1
515,Aug 13 2019 20:03:28.527785000 MST,0.001895000,72,70,1
516,Aug 13 2019 20:03:28.529753000 MST,0.001968000,72,70,1
517,Aug 13 2019 20:03:28.530838000 MST,0.001085000,72,70,1
518,Aug 13 2019 20:03:28.532768000 MST,0.001930000,72,70,1
519,Aug 13 2019 20:03:28.534830000 MST,0.002062000,72,70,1
520,Aug 13 2019 20:03:28.536819000 MST,0.001989000,72,70,1
521,Aug 13 2019 20:03:28.537786000 MST,0.000967000,548,70,0
522,Aug 13 2019 20:03:28.537797000 MST,0.000011000,72,70,1
523,Aug 13 2019 20:03:28.539840000 MST,0.002043000,72,70,1
524,Aug 13 2019 20:03:28.540741000 MST,0.000901000,256,70,1
525,Aug 13 2019 20:03:28.541767000 MST,0.001026000,72,70,1
526,Aug 13 2019 20:03:28.543737000 MST,0.001970000,72,70,1
527,Aug 13 2019 20:03:28.545888000 MST,0.002151000,72,70,1
528,Aug 13 2019 20:03:28.546911000 MST,0.001023000,1707,70,0
529,Aug 13 2019 20:03:28.546936000 MST,0.000025000,232,70,1
530,Aug 13 2019 20:03:28.547958000 MST,0.001022000,1707,70,0
531,Aug 13 2019 20:03:28.548888000 MST,0.000930000,1707,70,0
532,Aug 13 2019 20:03:28.548911000 MST,0.000023000,72,70,1
533,Aug 13 2019 20:03:28.549895000 MST,0.000984000,1542,70,0
534,Aug 13 2019 20:03:28.550943000 MST,0.001048000,1707,70,0
535,Aug 13 2019 20:03:28.550955000 MST,0.000012000,72,70,1
536,Aug 13 2019 20:03:28.551822000 MST,0.000867000,1707,70,0
537,Aug 13 2019 20:03:28.552957000 MST,0.001135000,1707,70,0
538,Aug 13 2019 20:03:28.552959000 MST,0.000002000,72,70,1
539,Aug 13 2019 20:03:28.553973000 MST,0.001014000,1707,70,0
540,Aug 13 2019 20:03:28.554889000 MST,0.000916000,1707,70,0
541,Aug 13 2019 20:03:28.554900000 MST,0.000011000,72,70,1
542,Aug 13 2019 20:03:28.555931000 MST,0.001031000,1707,70,0
543,Aug 13 2019 20:03:28.555938000 MST,0.000007000,72,70,1
544,Aug 13 2019 20:03:28.557028000 MST,0.001090000,1707,70,0
545,Aug 13 2019 20:03:28.557914000 MST,0.000886000,72,70,1
546,Aug 13 2019 20:03:28.557949000 MST,0.000035000,1707,70,0
547,Aug 13 2019 20:03:28.558941000 MST,0.000992000,1707,70,0
548,Aug 13 2019 20:03:28.559826000 MST,0.000885000,1707,70,0
549,Aug 13 2019 20:03:28.559847000 MST,0.000021000,72,70,1
550,Aug 13 2019 20:03:28.560908000 MST,0.001061000,1707,70,0
551,Aug 13 2019 20:03:28.560916000 MST,0.000008000,72,70,1
552,Aug 13 2019 20:03:28.561971000 MST,0.001055000,1707,70,0
553,Aug 13 2019 20:03:28.562912000 MST,0.000941000,1707,70,0
554,Aug 13 2019 20:03:28.562946000 MST,0.000034000,72,70,1
555,Aug 13 2019 20:03:28.564036000 MST,0.001090000,1707,70,0
556,Aug 13 2019 20:03:28.564998000 MST,0.000962000,1707,70,0
557,Aug 13 2019 20:03:28.565014000 MST,0.000016000,72,70,1
558,Aug 13 2019 20:03:28.565883000 MST,0.000869000,1707,70,0
559,Aug 13 2019 20:03:28.566945000 MST,0.001062000,1707,70,0
560,Aug 13 2019 20:03:28.566953000 MST,0.000008000,72,70,1
561,Aug 13 2019 20:03:28.568010000 MST,0.001057000,1707,70,0
562,Aug 13 2019 20:03:28.568016000 MST,0.000006000,72,70,1
563,Aug 13 2019 20:03:28.568858000 MST,0.000842000,1707,70,0
564,Aug 13 2019 20:03:28.569961000 MST,0.001103000,1542,70,0
565,Aug 13 2019 20:03:28.569969000 MST,0.000008000,72,70,1
566,Aug 13 2019 20:03:28.570802000 MST,0.000833000,1707,70,0
567,Aug 13 2019 20:03:28.570823000 MST,0.000021000,72,70,1
568,Aug 13 2019 20:03:28.571887000 MST,0.001064000,1707,70,0
569,Aug 13 2019 20:03:28.572985000 MST,0.001098000,1707,70,0
570,Aug 13 2019 20:03:28.573870000 MST,0.000885000,1707,70,0
571,Aug 13 2019 20:03:28.574930000 MST,0.001060000,1707,70,0
572,Aug 13 2019 20:03:28.575989000 MST,0.001059000,1707,70,0
573,Aug 13 2019 20:03:28.576878000 MST,0.000889000,1707,70,0
574,Aug 13 2019 20:03:28.577940000 MST,0.001062000,1707,70,0
575,Aug 13 2019 20:03:28.579010000 MST,0.001070000,1707,70,0
576,Aug 13 2019 20:03:28.579913000 MST,0.000903000,1707,70,0
577,Aug 13 2019 20:03:28.580955000 MST,0.001042000,1707,70,0
578,Aug 13 2019 20:03:28.581826000 MST,0.000871000,1707,70,0
579,Aug 13 2019 20:03:28.582957000 MST,0.001131000,1707,70,0
580,Aug 13 2019 20:03:28.583972000 MST,0.001015000,1707,70,0
581,Aug 13 2019 20:03:28.584862000 MST,0.000890000,1707,70,0
582,Aug 13 2019 20:03:28.585931000 MST,0.001069000,1707,70,0
583,Aug 13 2019 20:03:28.587025000 MST,0.001094000,1707,70,0
584,Aug 13 2019 20:03:28.587868000 MST,0.000843000,1707,70,0
585,Aug 13 2019 20:03:28.588933000 MST,0.001065000,1707,70,0
586,Aug 13 2019 20:03:28.590096000 MST,0.001163000,1542,70,0
587,Aug 13 2019 20:03:28.590885000 MST,0.000789000,1707,70,0
588,Aug 13 2019 20:03:28.591960000 MST,0.001075000,1707,70,0
589,Aug 13 2019 20:03:28.592850000 MST,0.000890000,1707,70,0
590,Aug 13 2019 20:03:28.593977000 MST,0.001127000,1707,70,0
591,Aug 13 2019 20:03:28.595046000 MST,0.001069000,1707,70,0
592,Aug 13 2019 20:03:28.595913000 MST,0.000867000,1707,70,0
593,Aug 13 2019 20:03:28.596948000 MST,0.001035000,1707,70,0
594,Aug 13 2019 20:03:28.598002000 MST,0.001054000,1707,70,0
595,Aug 13 2019 20:03:28.598886000 MST,0.000884000,1707,70,0
596,Aug 13 2019 20:03:28.599968000 MST,0.001082000,1707,70,0
597,Aug 13 2019 20:03:28.611867000 MST,0.011899000,72,70,1
598,Aug 13 2019 20:03:28.613811000 MST,0.001944000,72,70,1
599,Aug 13 2019 20:03:28.614701000 MST,0.000890000,72,70,1
600,Aug 13 2019 20:03:28.615765000 MST,0.001064000,72,70,1
601,Aug 13 2019 20:03:28.617714000 MST,0.001949000,72,70,1
602,Aug 13 2019 20:03:28.619870000 MST,0.002156000,72,70,1
603,Aug 13 2019 20:03:28.621859000 MST,0.001989000,72,70,1
604,Aug 13 2019 20:03:28.622911000 MST,0.001052000,72,70,1
605,Aug 13 2019 20:03:28.624847000 MST,0.001936000,72,70,1
606,Aug 13 2019 20:03:28.626768000 MST,0.001921000,72,70,1
607,Aug 13 2019 20:03:28.627851000 MST,0.001083000,72,70,1
608,Aug 13 2019 20:03:28.629839000 MST,0.001988000,72,70,1
609,Aug 13 2019 20:03:28.631733000 MST,0.001894000,72,70,1
610,Aug 13 2019 20:03:28.633887000 MST,0.002154000,72,70,1
611,Aug 13 2019 20:03:28.635856000 MST,0.001969000,72,70,1
612,Aug 13 2019 20:03:28.636723000 MST,0.000867000,72,70,1
613,Aug 13 2019 20:03:28.638836000 MST,0.002113000,72,70,1
614,Aug 13 2019 20:03:28.640784000 MST,0.001948000,72,70,1
615,Aug 13 2019 20:03:28.641872000 MST,0.001088000,72,70,1
616,Aug 13 2019 20:03:28.643820000 MST,0.001948000,72,70,1
617,Aug 13 2019 20:03:28.644919000 MST,0.001099000,72,70,1
618,Aug 13 2019 20:03:28.646869000 MST,0.001950000,72,70,1
619,Aug 13 2019 20:03:28.647701000 MST,0.000832000,72,70,1
620,Aug 13 2019 20:03:28.649887000 MST,0.002186000,72,70,1
621,Aug 13 2019 20:03:28.650718000 MST,0.000831000,72,70,1
622,Aug 13 2019 20:03:28.652915000 MST,0.002197000,72,70,1
623,Aug 13 2019 20:03:28.654842000 MST,0.001927000,72,70,1
624,Aug 13 2019 20:03:28.655907000 MST,0.001065000,128,70,1
625,Aug 13 2019 20:03:28.657853000 MST,0.001946000,176,70,1
626,Aug 13 2019 20:03:28.661721000 MST,0.003868000,232,70,1
627,Aug 13 2019 20:03:28.697813000 MST,0.036092000,548,70,0
628,Aug 13 2019 20:03:28.706844000 MST,0.009031000,372,70,0
629,Aug 13 2019 20:03:28.802808000 MST,0.095964000,72,70,1
630,Aug 13 2019 20:03:28.811870000 MST,0.009062000,72,70,1
631,Aug 13 2019 20:03:28.840810000 MST,0.028940000,612,70,1
632,Aug 13 2019 20:03:28.857937000 MST,0.017127000,548,70,0
633,Aug 13 2019 20:03:28.922090000 MST,0.064153000,72,70,1
634,Aug 13 2019 20:03:36.199873000 MST,7.277783000,232,70,1
635,Aug 13 2019 20:03:36.237882000 MST,0.038009000,548,70,0
636,Aug 13 2019 20:03:36.301688000 MST,0.063806000,72,70,1
637,Aug 13 2019 20:03:40.237872000 MST,3.936184000,548,70,0
638,Aug 13 2019 20:03:40.301668000 MST,0.063796000,232,70,1
639,Aug 13 2019 20:03:40.377858000 MST,0.076190000,548,70,0
640,Aug 13 2019 20:03:47.357784000 MST,6.979926000,548,70,0
641,Aug 13 2019 20:03:47.421754000 MST,0.063970000,232,70,1
642,Aug 13 2019 20:03:47.497771000 MST,0.076017000,548,70,0
643,Aug 13 2019 20:03:50.099742000 MST,2.601971000,176,70,1
644,Aug 13 2019 20:03:50.137750000 MST,0.038008000,548,70,0
645,Aug 13 2019 20:03:50.248786000 MST,0.111036000,72,70,1
646,Aug 13 2019 20:03:52.137769000 MST,1.888983000,548,70,0
647,Aug 13 2019 20:03:52.150796000 MST,0.013027000,88,70,1
648,Aug 13 2019 20:03:52.177860000 MST,0.027064000,548,70,0
649,Aug 13 2019 20:03:52.186743000 MST,0.008883000,128,70,0
650,Aug 13 2019 20:03:52.199821000 MST,0.013078000,284,70,1
651,Aug 13 2019 20:03:52.217770000 MST,0.017949000,548,70,0
652,Aug 13 2019 20:03:52.234739000 MST,0.016969000,72,70,1
653,Aug 13 2019 20:03:52.257934000 MST,0.023195000,548,70,0
654,Aug 13 2019 20:03:52.270775000 MST,0.012841000,72,70,1
655,Aug 13 2019 20:03:52.274662000 MST,0.003887000,256,70,1
656,Aug 13 2019 20:03:52.337708000 MST,0.063046000,548,70,0
657,Aug 13 2019 20:03:54.137762000 MST,1.800054000,548,70,0
658,Aug 13 2019 20:03:54.201768000 MST,0.064006000,72,70,1
659,Aug 13 2019 20:03:54.237805000 MST,0.036037000,548,70,0
660,Aug 13 2019 20:03:57.340053000 MST,3.102248000,176,70,1
661,Aug 13 2019 20:03:57.378189000 MST,0.038136000,548,70,0
662,Aug 13 2019 20:03:57.442694000 MST,0.064505000,72,70,1
663,Aug 13 2019 20:04:01.255614000 MST,3.812920000,148,70,1
664,Aug 13 2019 20:04:01.260780000 MST,0.005166000,216,70,1
665,Aug 13 2019 20:04:01.277686000 MST,0.016906000,548,70,0
666,Aug 13 2019 20:04:01.286708000 MST,0.009022000,268,70,0
667,Aug 13 2019 20:04:01.317762000 MST,0.031054000,548,70,0
668,Aug 13 2019 20:04:01.350734000 MST,0.032972000,72,70,1
669,Aug 13 2019 20:04:01.381782000 MST,0.031048000,72,70,1
670,Aug 13 2019 20:04:01.389801000 MST,0.008019000,72,70,1
671,Aug 13 2019 20:04:01.391698000 MST,0.001897000,188,70,1
672,Aug 13 2019 20:04:01.417677000 MST,0.025979000,548,70,0
673,Aug 13 2019 20:04:01.540766000 MST,0.123089000,72,70,1
674,Aug 13 2019 20:04:05.569672000 MST,4.028906000,148,70,1
675,Aug 13 2019 20:04:05.574618000 MST,0.004946000,200,70,1
676,Aug 13 2019 20:04:05.597741000 MST,0.023123000,548,70,0
677,Aug 13 2019 20:04:05.606784000 MST,0.009043000,112,70,0
678,Aug 13 2019 20:04:05.617781000 MST,0.010997000,548,70,0
679,Aug 13 2019 20:04:05.661734000 MST,0.043953000,72,70,1
680,Aug 13 2019 20:04:05.670646000 MST,0.008912000,72,70,1
681,Aug 13 2019 20:04:05.681613000 MST,0.010967000,72,70,1
682,Aug 13 2019 20:04:05.691750000 MST,0.010137000,188,70,1
683,Aug 13 2019 20:04:05.717695000 MST,0.025945000,548,70,0
684,Aug 13 2019 20:04:05.824713000 MST,0.107018000,72,70,1
685,Aug 13 2019 20:04:06.717703000 MST,0.892990000,548,70,0
686,Aug 13 2019 20:04:06.781699000 MST,0.063996000,232,70,1
687,Aug 13 2019 20:04:06.857682000 MST,0.075983000,548,70,0
688,Aug 13 2019 20:04:07.577723000 MST,0.720041000,548,70,0
689,Aug 13 2019 20:04:07.589714000 MST,0.011991000,72,70,1
690,Aug 13 2019 20:04:12.237734000 MST,4.648020000,548,70,0
691,Aug 13 2019 20:04:12.307745000 MST,0.070011000,176,70,1
692,Aug 13 2019 20:04:12.317721000 MST,0.009976000,548,70,0
693,Aug 13 2019 20:04:12.329771000 MST,0.012050000,72,70,1
694,Aug 13 2019 20:04:12.337801000 MST,0.008030000,548,70,0
695,Aug 13 2019 20:04:12.357663000 MST,0.019862000,548,70,0
696,Aug 13 2019 20:04:12.444713000 MST,0.087050000,72,70,1
697,Aug 13 2019 20:04:18.237710000 MST,5.792997000,548,70,0
698,Aug 13 2019 20:04:18.301742000 MST,0.064032000,72,70,1
699,Aug 13 2019 20:04:18.305600000 MST,0.003858000,176,70,1
700,Aug 13 2019 20:04:18.337785000 MST,0.032185000,548,70,0
701,Aug 13 2019 20:04:18.454640000 MST,0.116855000,72,70,1
702,Aug 13 2019 20:04:20.357614000 MST,1.902974000,548,70,0
703,Aug 13 2019 20:04:20.421645000 MST,0.064031000,72,70,1
704,Aug 13 2019 20:04:20.426584000 MST,0.004939000,176,70,1
705,Aug 13 2019 20:04:20.457686000 MST,0.031102000,548,70,0
706,Aug 13 2019 20:04:20.564646000 MST,0.106960000,72,70,1
707,Aug 13 2019 20:04:21.617739000 MST,1.053093000,532,70,0
708,Aug 13 2019 20:04:21.681547000 MST,0.063808000,72,70,1
709,Aug 13 2019 20:04:21.682662000 MST,0.001115000,78,70,1
710,Aug 13 2019 20:04:21.700706000 MST,0.018044000,208,70,1
711,Aug 13 2019 20:04:21.717638000 MST,0.016932000,548,70,0
712,Aug 13 2019 20:04:21.828669000 MST,0.111031000,72,70,1
713,Aug 13 2019 20:04:23.883645000 MST,2.054976000,176,70,1
714,Aug 13 2019 20:04:23.917770000 MST,0.034125000,548,70,0
715,Aug 13 2019 20:04:23.981602000 MST,0.063832000,72,70,1
716,Aug 13 2019 20:04:25.917739000 MST,1.936137000,548,70,0
717,Aug 13 2019 20:04:25.981562000 MST,0.063823000,72,70,1
718,Aug 13 2019 20:04:25.982629000 MST,0.001067000,176,70,1
719,Aug 13 2019 20:04:26.057726000 MST,0.075097000,548,70,0
720,Aug 13 2019 20:04:27.814599000 MST,1.756873000,216,70,1
721,Aug 13 2019 20:04:27.837710000 MST,0.023111000,548,70,0
722,Aug 13 2019 20:04:27.944664000 MST,0.106954000,72,70,1
723,Aug 13 2019 20:04:28.407632000 MST,0.462968000,148,70,1
724,Aug 13 2019 20:04:28.412630000 MST,0.004998000,340,70,1
725,Aug 13 2019 20:04:28.437633000 MST,0.025003000,548,70,0
726,Aug 13 2019 20:04:28.446631000 MST,0.008998000,112,70,0
727,Aug 13 2019 20:04:28.477711000 MST,0.031080000,548,70,0
728,Aug 13 2019 20:04:28.502681000 MST,0.024970000,72,70,1
729,Aug 13 2019 20:04:28.511553000 MST,0.008872000,72,70,1
730,Aug 13 2019 20:04:28.541536000 MST,0.029983000,72,70,1
731,Aug 13 2019 20:04:28.552538000 MST,0.011002000,188,70,1
732,Aug 13 2019 20:04:28.577601000 MST,0.025063000,548,70,0
733,Aug 13 2019 20:04:28.696610000 MST,0.119009000,72,70,1
734,Aug 13 2019 20:04:31.817660000 MST,3.121050000,548,70,0
735,Aug 13 2019 20:04:31.881650000 MST,0.063990000,72,70,1
736,Aug 13 2019 20:04:31.894598000 MST,0.012948000,176,70,1
737,Aug 13 2019 20:04:31.917738000 MST,0.023140000,548,70,0
738,Aug 13 2019 20:04:32.024673000 MST,0.106935000,72,70,1
739,Aug 13 2019 20:04:32.457636000 MST,0.432963000,548,70,0
740,Aug 13 2019 20:04:32.470570000 MST,0.012934000,88,70,1
741,Aug 13 2019 20:04:32.497735000 MST,0.027165000,548,70,0
742,Aug 13 2019 20:04:32.510638000 MST,0.012903000,72,70,1
743,Aug 13 2019 20:04:32.537608000 MST,0.026970000,2784,70,1
744,Aug 13 2019 20:04:32.539591000 MST,0.001983000,420,70,1
745,Aug 13 2019 20:04:32.557738000 MST,0.018147000,548,70,0
746,Aug 13 2019 20:04:32.577661000 MST,0.019923000,548,70,0
747,Aug 13 2019 20:04:32.590657000 MST,0.012996000,364,70,1
748,Aug 13 2019 20:04:32.617693000 MST,0.027036000,548,70,0
749,Aug 13 2019 20:04:32.665550000 MST,0.047857000,340,70,1
750,Aug 13 2019 20:04:32.737632000 MST,0.072082000,548,70,0
751,Aug 13 2019 20:04:37.217547000 MST,4.479915000,548,70,0
752,Aug 13 2019 20:04:37.281566000 MST,0.064019000,72,70,1
753,Aug 13 2019 20:04:37.282622000 MST,0.001056000,78,70,1
754,Aug 13 2019 20:04:37.300549000 MST,0.017927000,200,70,1
755,Aug 13 2019 20:04:37.317638000 MST,0.017089000,532,70,0
756,Aug 13 2019 20:04:37.424576000 MST,0.106938000,72,70,1
757,Aug 13 2019 20:04:37.731514000 MST,0.306938000,72,70,1
758,Aug 13 2019 20:04:37.797565000 MST,0.066051000,548,70,0
759,Aug 13 2019 20:04:37.830522000 MST,0.032957000,72,70,1
760,Aug 13 2019 20:04:37.897632000 MST,0.067110000,548,70,0
761,Aug 13 2019 20:04:37.951557000 MST,0.053925000,72,70,1
762,Aug 13 2019 20:04:38.017598000 MST,0.066041000,548,70,0
763,Aug 13 2019 20:04:38.391809000 MST,0.374211000,72,70,1
764,Aug 13 2019 20:04:38.458024000 MST,0.066215000,548,70,0
765,Aug 13 2019 20:04:45.337650000 MST,6.879626000,548,70,0
766,Aug 13 2019 20:04:45.401639000 MST,0.063989000,72,70,1
767,Aug 13 2019 20:04:45.402521000 MST,0.000882000,176,70,1
768,Aug 13 2019 20:04:45.477628000 MST,0.075107000,548,70,0
